id,Age,Gender,Reviews_Read,Price,Discount,Category,Items_In_Cart,Time_of_Day,Email_Interaction,Device_Type,Payment_Method,Referral_Source,Socioeconomic_Status_Score,Engagement_Score,AB_Bucket,Price_Sine,Session_ID,Day,Campaign_Period,Purchase
10320,,0.0,4.0,142.825,8.0,0.0,5.0,evening,1.0,Mobile,Bank,Ads,1.62,5.13854315164233,2.0,0.996742249066476,S0015045,23,False,1
10321,55.0,0.0,2.0,952.452,5.0,2.0,4.0,evening,0.0,Mobile,PayPal,Search_engine,8.01,3.16559428466644,5.0,0.473336930207565,S0015048,7,False,0
10322,42.0,0.0,2.0,439.858,20.0,3.0,6.0,evening,,Desktop,PayPal,Email,5.53,4.41068608126512,6.0,-0.641295649846023,S0015049,20,False,0
10323,,1.0,3.0,452.238,28.0,3.0,13.0,morning,1.0,Tablet,Bank,Email,3.75,2.40034129075739,0.0,-0.0084077963225524,S0015050,30,True,0
10324,20.0,1.0,3.0,602.83,8.0,4.0,2.0,morning,0.0,Mobile,Credit,Social_media,3.56,2.96740075522398,2.0,0.875738629917193,S0015052,16,False,0
10325,,1.0,0.0,527.007,43.0,4.0,3.0,morning,1.0,Desktop,PayPal,Search_engine,12.52,2.25454415093743,3.0,-0.843535661268379,S0015053,16,False,0
10326,65.0,1.0,3.0,703.415,23.0,2.0,4.0,evening,0.0,,Credit,Email,4.6,3.27829908301537,0.0,0.981758448058667,S0015057,6,False,0
10327,38.0,1.0,1.0,379.852,13.0,0.0,5.0,morning,1.0,Tablet,Cash,Ads,5.69,3.098926867107,2.0,0.775975196913793,S0015059,24,False,0
10328,20.0,1.0,4.0,396.826,40.0,2.0,4.0,evening,0.0,Mobile,Bank,Social_media,3.87,0.863242298207413,4.0,,S0015061,22,False,0
10329,27.0,0.0,2.0,283.072,33.0,1.0,15.0,morning,1.0,Desktop,PayPal,Social_media,7.42,0.219484595115041,5.0,-0.0182579397331663,S0015062,34,True,0
10330,26.0,0.0,3.0,681.494,48.0,4.0,4.0,evening,1.0,Desktop,Bank,Direct,1.34,1.54624889184854,6.0,0.160962640960998,S0015063,49,True,0
10331,,1.0,4.0,,31.0,2.0,6.0,evening,1.0,Mobile,Credit,Search_engine,0.22,0.589164421182577,0.0,-0.889495937125554,S0015064,54,False,0
10332,62.0,1.0,5.0,119.588,45.0,1.0,7.0,evening,1.0,Desktop,Credit,Social_media,3.95,1.12647330195767,1.0,0.352828662765722,S0015065,69,False,0
10333,28.0,1.0,1.0,810.304,10.0,2.0,2.0,evening,0.0,Mobile,Credit,Direct,,3.62553952973487,3.0,,S0015067,30,True,0
10334,28.0,1.0,1.0,569.12,24.0,1.0,6.0,evening,0.0,Desktop,Cash,Search_engine,6.52,4.91220187329041,4.0,0.200483329623292,S0015068,8,False,0
10335,,1.0,1.0,284.096,13.0,4.0,4.0,morning,0.0,Mobile,Bank,Social_media,3.07,4.47718264250359,5.0,-0.0750771340014389,S0015069,1,False,0
10336,18.0,0.0,4.0,539.09,25.0,1.0,11.0,afternoon,1.0,Mobile,Cash,Ads,4.68,4.14044880397294,6.0,-0.994564201953639,S0015070,28,True,0
10337,64.0,0.0,5.0,125.519,39.0,4.0,1.0,morning,0.0,Desktop,PayPal,Social_media,5.4,5.2002000065723,1.0,,S0015072,36,True,1
10338,31.0,0.0,4.0,796.939,22.0,3.0,1.0,afternoon,0.0,Desktop,Credit,Ads,2.56,0.955824698622306,3.0,0.287955993803013,S0015074,4,False,1
10339,37.0,0.0,4.0,27.743,14.0,4.0,0.0,evening,0.0,Mobile,Cash,Search_engine,1.47,0.590731078724655,4.0,0.999564359266112,S0015075,58,False,1
10340,43.0,1.0,1.0,841.463,36.0,0.0,6.0,afternoon,1.0,Desktop,Cash,Ads,2.52,1.11366890075222,5.0,0.36715202941478,S0015076,35,True,0
10341,,1.0,2.0,842.155,17.0,2.0,2.0,evening,0.0,,Bank,Social_media,2.36,0.871143820947409,6.0,0.331130029126379,S0015077,1,False,1
10342,,0.0,1.0,56.573,6.0,4.0,3.0,evening,1.0,Desktop,Cash,Direct,8.76,2.45005073281396,1.0,-0.0013517904429545,S0015079,31,True,1
10343,34.0,0.0,3.0,82.329,80.0,4.0,7.0,morning,0.0,Tablet,Credit,Social_media,,2.23840137843582,2.0,-0.990416512779595,S0015080,11,False,0
10344,26.0,1.0,3.0,530.912,6.0,2.0,2.0,afternoon,0.0,Mobile,Credit,Ads,9.68,0.57204968946263,4.0,-0.939366164016513,S0015082,37,True,0
10345,21.0,0.0,4.0,610.794,27.0,0.0,6.0,evening,0.0,Desktop,Credit,Social_media,0.58,1.6211761122929,0.0,0.584707285731535,S0015085,15,False,0
10346,33.0,0.0,4.0,419.557,13.0,2.0,0.0,morning,0.0,Mobile,PayPal,Search_engine,4.79,3.73560756970271,1.0,-0.968110087977944,S0015086,2,False,1
10347,31.0,1.0,3.0,955.821,18.0,3.0,1.0,morning,1.0,Desktop,Bank,Direct,9.36,4.49484597803925,2.0,0.301159568062623,S0015087,61,False,1
10348,,1.0,3.0,492.172,,3.0,0.0,evening,1.0,Mobile,Bank,Direct,0.93,3.07191060790565,3.0,0.802482969859889,S0015088,8,False,1
10349,24.0,0.0,2.0,620.472,5.0,3.0,2.0,morning,1.0,Desktop,PayPal,Search_engine,8.84,1.87777104260551,5.0,0.0867433706797068,S0015090,31,True,0
10350,65.0,0.0,,879.221,21.0,3.0,1.0,evening,0.0,Mobile,PayPal,Search_engine,5.31,0.671410676383544,6.0,-0.98863242761111,S0015091,34,True,0
10351,22.0,0.0,4.0,,25.0,2.0,6.0,morning,1.0,Mobile,Bank,Social_media,1.48,2.18341361876383,0.0,0.746173198053087,S0015092,62,False,0
10352,18.0,0.0,2.0,395.5,9.0,0.0,0.0,afternoon,1.0,Desktop,Credit,Direct,8.07,0.255943797381408,1.0,0.0189252230017417,S0015093,4,False,1
10353,25.0,1.0,6.0,205.615,38.0,3.0,0.0,afternoon,1.0,Mobile,Bank,Social_media,1.47,2.13412679279055,2.0,-0.910012851155476,S0015094,69,False,0
10354,45.0,,4.0,288.524,15.0,3.0,4.0,afternoon,0.0,Mobile,Cash,Direct,7.22,0.893312033446783,4.0,-0.315655926533161,S0015096,7,False,0
10355,21.0,0.0,3.0,374.778,19.0,4.0,2.0,evening,1.0,Mobile,Credit,Direct,2.53,2.48874364304259,5.0,0.920808554409987,S0015097,55,False,0
10356,35.0,1.0,4.0,846.584,14.0,0.0,2.0,afternoon,0.0,Mobile,PayPal,Direct,2.99,0.203876872195286,6.0,0.0913179644628704,S0015098,52,False,0
10357,50.0,0.0,3.0,227.127,31.0,2.0,7.0,evening,0.0,Mobile,PayPal,Ads,8.81,1.24690554185515,0.0,0.0517728954045817,S0015099,49,True,0
10358,31.0,1.0,1.0,945.797,15.0,3.0,1.0,evening,0.0,Desktop,PayPal,Email,2.02,1.10840407843841,1.0,0.759664680452567,S0015100,27,True,0
10359,,0.0,1.0,341.894,38.0,2.0,1.0,morning,0.0,Desktop,Cash,Social_media,4.37,0.699171842676548,2.0,0.144052272885518,S0015101,57,False,0
10360,20.0,1.0,2.0,581.853,45.0,3.0,7.0,evening,0.0,Tablet,Credit,Ads,,4.71502760936598,3.0,0.789037145293759,S0015102,5,False,0
10361,65.0,0.0,3.0,725.486,44.0,2.0,4.0,evening,1.0,Desktop,Bank,Social_media,8.56,0.797796809312855,5.0,0.510638047575666,S0015104,69,False,0
10362,,0.0,3.0,502.241,30.0,4.0,3.0,morning,0.0,Desktop,Cash,Social_media,10.02,3.34587140992874,6.0,0.363531628717109,S0015105,21,False,0
10363,,1.0,4.0,433.917,49.0,3.0,5.0,afternoon,1.0,,Bank,Social_media,7.42,4.27920914397297,0.0,-0.855357851347567,S0015106,31,True,1
10364,,1.0,4.0,29.4,32.0,3.0,4.0,evening,1.0,Desktop,Credit,Ads,3.11,2.11014784006257,1.0,0.998045198613548,S0015107,15,False,0
10365,23.0,0.0,1.0,190.312,21.0,2.0,5.0,evening,0.0,Mobile,Cash,Direct,1.83,1.43993909450568,2.0,-0.911990649940548,S0015108,26,True,0
10366,26.0,0.0,4.0,620.581,26.0,4.0,0.0,morning,0.0,Mobile,Bank,Ads,10.9,0.599146454710798,3.0,0.0807090868360175,S0015109,10,False,0
10367,24.0,0.0,5.0,860.731,8.0,2.0,5.0,evening,0.0,Desktop,Cash,Social_media,6.34,2.75496987914635,4.0,-0.640000629618045,S0015110,54,False,0
10368,47.0,1.0,3.0,293.381,30.0,2.0,2.0,evening,0.0,Mobile,Bank,Social_media,4.27,0.379127028154309,5.0,-0.557176054439046,S0015111,35,True,0
10369,18.0,0.0,2.0,518.267,25.0,0.0,9.0,morning,0.0,Mobile,Cash,Search_engine,2.8,3.52113632351101,6.0,-0.495384347341116,S0015112,26,True,0
10370,18.0,0.0,8.0,118.354,1.0,4.0,3.0,evening,0.0,Desktop,Bank,Email,1.81,4.71991164816746,0.0,0.287903491908703,S0015113,62,False,1
10371,,0.0,1.0,160.718,4.0,1.0,7.0,morning,0.0,Mobile,Bank,Ads,12.66,0.40943950499334,2.0,0.475911543258189,S0015115,70,False,0
10372,25.0,0.0,5.0,284.379,10.0,4.0,0.0,afternoon,1.0,Mobile,Bank,Email,2.02,0.945477563742468,3.0,-0.0907450590664931,S0015116,63,False,1
10373,22.0,1.0,3.0,621.994,42.0,4.0,0.0,morning,0.0,Desktop,Cash,Ads,4.56,4.24845514989972,,0.0022969652456768,S0015117,50,True,1
10374,43.0,1.0,0.0,800.031,22.0,2.0,9.0,evening,1.0,Tablet,Bank,Search_engine,1.67,0.340727411531891,6.0,0.447412064507554,S0015119,15,False,0
10375,25.0,1.0,5.0,662.225,4.0,3.0,3.0,evening,0.0,Mobile,Cash,Direct,2.05,5.15012881634126,0.0,-0.78878761575851,S0015120,46,True,0
10376,38.0,1.0,4.0,,2.0,3.0,10.0,evening,0.0,Mobile,PayPal,Direct,3.72,1.20888093990912,1.0,-0.532032412580935,S0015121,27,True,0
10377,,0.0,2.0,766.828,19.0,3.0,8.0,afternoon,1.0,Mobile,Cash,Direct,17.86,3.81837953380253,2.0,-0.981993897003759,S0015122,47,True,0
10378,,0.0,5.0,314.601,35.0,1.0,13.0,morning,0.0,Desktop,Cash,Ads,2.46,4.15049562328513,3.0,-0.98025017712047,S0015123,18,False,0
10379,65.0,1.0,4.0,819.262,23.0,0.0,1.0,morning,1.0,Mobile,Bank,Direct,4.43,2.21591538563404,4.0,0.999257506204403,S0015131,27,True,1
10380,,0.0,4.0,242.206,46.0,0.0,1.0,evening,0.0,Mobile,Cash,Social_media,11.16,3.8976600062577,5.0,0.776768453570635,S0015132,61,False,0
10381,19.0,0.0,4.0,843.135,30.0,1.0,5.0,morning,1.0,Mobile,Bank,Email,1.48,2.02917994013922,0.0,0.279291790741728,S0015134,57,False,0
10382,27.0,0.0,1.0,642.509,12.0,0.0,2.0,afternoon,0.0,Tablet,Cash,Search_engine,10.18,1.17777559166658,2.0,-0.907555286118864,S0015136,22,False,0
10383,47.0,1.0,1.0,232.912,24.0,2.0,3.0,afternoon,0.0,Mobile,Cash,Email,0.0,3.2318321260989,3.0,0.364583000631419,S0015137,37,True,1
10384,36.0,1.0,2.0,688.074,32.0,2.0,5.0,evening,0.0,Tablet,Cash,Email,1.53,3.61067805897706,4.0,0.503134075049797,S0015138,25,True,1
10386,23.0,0.0,1.0,255.242,2.0,4.0,2.0,morning,1.0,Tablet,PayPal,Ads,0.0,2.22132562824516,0.0,0.999078040836307,S0015141,46,True,0
10387,23.0,1.0,1.0,181.431,37.0,2.0,8.0,afternoon,0.0,Mobile,Bank,Social_media,11.7,1.68195132822752,2.0,-0.608938783587516,S0015143,65,False,0
10388,18.0,0.0,2.0,186.215,26.0,1.0,5.0,morning,1.0,Desktop,Cash,Social_media,5.61,3.60583507125959,3.0,-0.79590431986466,S0015144,2,False,0
10389,,0.0,2.0,640.074,37.0,2.0,6.0,evening,1.0,Mobile,Credit,Direct,1.24,2.99706186749471,5.0,-0.842629330500117,S0015146,45,True,0
10390,28.0,1.0,2.0,14.049,17.0,1.0,0.0,morning,0.0,Desktop,Cash,Search_engine,8.77,0.828626945278307,6.0,0.70363478804468,S0015147,67,False,1
10391,,1.0,7.0,608.853,9.0,0.0,11.0,evening,0.0,Mobile,Bank,Direct,3.79,0.942680165561526,0.0,0.668620827825221,S0015148,54,False,0
10392,20.0,1.0,2.0,786.152,46.0,1.0,7.0,afternoon,0.0,Mobile,PayPal,Social_media,2.46,0.395900791230253,1.0,-0.302377602810826,S0015149,23,False,0
10393,,,3.0,342.5,22.0,3.0,3.0,afternoon,0.0,Tablet,Bank,Search_engine,13.08,0.671410676383544,2.0,0.177279875796243,S0015150,44,True,0
10396,65.0,1.0,2.0,445.689,37.0,0.0,6.0,evening,0.0,Desktop,Credit,Ads,2.75,1.04875776401482,6.0,-0.363704080821514,S0015154,41,True,0
10397,50.0,0.0,1.0,369.965,7.0,3.0,6.0,morning,0.0,Mobile,PayPal,Search_engine,0.0,5.47563117566995,0.0,0.991134169298975,S0015155,4,False,0
10398,27.0,0.0,3.0,511.772,15.0,3.0,3.0,evening,1.0,Desktop,Credit,Direct,8.62,1.57724861160833,2.0,-0.156794232764578,S0015157,20,False,0
10399,48.0,0.0,1.0,979.677,14.0,4.0,5.0,morning,1.0,Tablet,Bank,Ads,7.69,1.24157742134908,3.0,-0.851806887517998,S0015158,2,False,0
10400,18.0,1.0,3.0,732.613,37.0,4.0,4.0,morning,1.0,Desktop,PayPal,Direct,5.18,0.80861025356691,5.0,0.139525562494299,S0015160,54,False,0
10401,,0.0,6.0,238.319,26.0,1.0,3.0,morning,1.0,Desktop,Cash,Ads,2.44,4.48257392773034,0.0,0.623783260831056,S0015162,7,False,1
10402,32.0,0.0,2.0,106.516,32.0,0.0,0.0,evening,0.0,Mobile,PayPal,Email,11.03,2.86698294800579,2.0,-0.357537489612926,S0015164,64,False,1
10403,20.0,0.0,3.0,417.423,8.0,1.0,7.0,afternoon,1.0,Mobile,PayPal,Social_media,5.55,2.70806408329936,3.0,-0.931682834569033,S0015165,19,False,0
10404,34.0,0.0,5.0,646.797,37.0,3.0,3.0,afternoon,1.0,Tablet,PayPal,Search_engine,1.58,2.78438861221352,4.0,-0.981018816607221,S0015166,25,True,0
10405,64.0,0.0,2.0,60.297,15.0,2.0,3.0,afternoon,0.0,Mobile,PayPal,Direct,9.56,3.7791107170127,5.0,-0.206738908520752,S0015167,1,False,0
10406,18.0,1.0,5.0,892.102,36.0,2.0,6.0,evening,0.0,Tablet,Credit,Direct,1.07,0.664336436678631,6.0,-0.647470238861874,S0015168,9,False,0
10407,21.0,0.0,3.0,325.064,23.0,3.0,0.0,afternoon,0.0,Desktop,Credit,Search_engine,6.11,1.98316862143277,0.0,-0.710666279869198,S0015169,70,False,1
10408,19.0,0.0,6.0,546.356,25.0,4.0,1.0,evening,0.0,Mobile,PayPal,Email,1.91,1.29486344731112,1.0,-0.873728405692002,S0015170,45,True,0
10409,22.0,0.0,2.0,690.901,39.0,2.0,3.0,afternoon,0.0,Tablet,Bank,Direct,6.11,0.458987978504178,2.0,0.632112976734002,S0015171,49,True,1
10412,23.0,0.0,2.0,405.116,45.0,1.0,5.0,afternoon,1.0,Tablet,Cash,Ads,6.49,4.49029486329073,6.0,-0.492792320386805,S0015175,36,True,1
10413,26.0,1.0,4.0,784.75,33.0,4.0,1.0,evening,0.0,Mobile,Cash,Ads,6.2,2.42835525822462,0.0,-0.375628578878496,S0015176,55,False,0
10414,20.0,1.0,5.0,577.656,35.0,,3.0,afternoon,0.0,Desktop,Bank,Email,8.18,1.75131913414978,1.0,0.6257350174106,S0015177,19,False,0
10415,,1.0,2.0,248.111,13.0,4.0,2.0,afternoon,1.0,Mobile,Credit,Search_engine,11.01,4.17268680354193,3.0,0.938262850256846,S0015179,6,False,1
10416,30.0,0.0,1.0,87.467,35.0,3.0,3.0,evening,0.0,Tablet,Cash,Email,8.75,2.01423202915063,4.0,-0.989231224051972,S0015180,45,True,0
10417,40.0,1.0,4.0,450.398,38.0,2.0,1.0,morning,1.0,Desktop,Credit,Email,4.96,1.12264829316329,,-0.110404588240231,S0015182,70,False,1
10418,33.0,0.0,5.0,272.16,27.0,1.0,4.0,afternoon,1.0,Desktop,PayPal,Email,3.92,1.7173208732931,2.0,0.554667466599702,S0015185,44,True,0
10419,44.0,0.0,3.0,112.109,25.0,0.0,2.0,afternoon,0.0,Desktop,Cash,Direct,4.26,2.23653061381924,3.0,-0.0548799440205059,S0015186,52,False,1
10420,35.0,0.0,4.0,594.183,17.0,1.0,2.0,evening,,Desktop,Bank,Search_engine,10.14,3.6076574117493,4.0,0.999725206613775,S0015187,40,True,1
10421,22.0,1.0,4.0,289.026,42.0,4.0,1.0,evening,1.0,Mobile,PayPal,Email,5.56,1.82555216708319,0.0,-0.341992780884092,S0015190,64,False,1
10422,34.0,1.0,4.0,996.82,15.0,,3.0,evening,1.0,Desktop,PayPal,Social_media,15.44,0.526624091706025,2.0,-0.920664303218951,S0015192,17,False,1
10423,34.0,0.0,2.0,935.586,47.0,2.0,1.0,morning,0.0,Mobile,PayPal,Ads,11.98,3.11371328735158,3.0,0.990115097995211,S0015193,41,True,1
10424,26.0,1.0,7.0,775.886,6.0,2.0,1.0,morning,0.0,Mobile,Credit,Email,3.9,4.7154230307658,5.0,-0.769155974482216,S0015195,57,False,1
10425,34.0,0.0,3.0,357.795,7.0,4.0,1.0,afternoon,0.0,Desktop,Credit,Direct,5.87,0.991165411520252,6.0,0.856238750961522,S0015196,6,False,1
10427,29.0,0.0,4.0,895.917,19.0,0.0,,evening,1.0,Tablet,PayPal,Social_media,5.17,2.75139582185014,1.0,-0.472667922678748,S0015198,43,True,0
10428,51.0,1.0,1.0,167.281,20.0,3.0,0.0,morning,0.0,Tablet,PayPal,Search_engine,1.73,0.128247467873077,3.0,0.131011367855222,S0015200,2,False,1
10429,23.0,1.0,3.0,438.462,31.0,1.0,8.0,afternoon,0.0,Desktop,Cash,Search_engine,0.22,5.11594870857676,4.0,-0.698816228551629,S0015201,58,False,0
10430,25.0,1.0,1.0,959.896,14.0,1.0,1.0,evening,1.0,Mobile,Cash,Search_engine,1.34,3.55994093493961,5.0,0.0794357768380034,S0015202,37,True,0
10431,20.0,1.0,3.0,190.685,25.0,1.0,1.0,morning,1.0,Tablet,Cash,Social_media,4.62,0.116870888340627,0.0,-0.920294722661484,S0015204,31,True,1
10432,37.0,0.0,5.0,27.528,11.0,0.0,3.0,morning,0.0,Desktop,Cash,Search_engine,3.67,3.87534966916687,1.0,0.999140533228683,S0015205,67,False,1
10433,27.0,0.0,4.0,848.906,18.0,0.0,0.0,morning,0.0,Tablet,Bank,Direct,2.19,0.16094379124341,2.0,-0.0375458136823412,S0015206,24,False,1
10434,45.0,1.0,4.0,558.719,0.0,2.0,2.0,morning,1.0,Mobile,Credit,Direct,1.41,1.01398719282528,,-0.367186195886453,S0015208,60,False,0
10435,24.0,1.0,1.0,919.368,11.0,4.0,3.0,afternoon,1.0,Mobile,Cash,Social_media,4.38,3.49109691937,5.0,0.724643922140331,S0015209,68,False,0
10436,41.0,0.0,3.0,680.627,48.0,0.0,7.0,afternoon,0.0,Mobile,Bank,Email,1.4,1.02377518952563,6.0,0.113255740429166,S0015210,7,False,0
10437,21.0,0.0,2.0,764.624,12.0,2.0,3.0,evening,0.0,Mobile,Credit,Direct,2.71,1.67761007319024,0.0,-0.997715295011925,S0015211,7,False,0
10438,,1.0,3.0,670.038,42.0,1.0,9.0,evening,1.0,Tablet,PayPal,Direct,1.52,2.99689328868796,1.0,-0.45714146629012,S0015212,53,False,0
10439,31.0,0.0,4.0,330.601,6.0,3.0,14.0,evening,0.0,Mobile,Bank,Email,11.88,3.18490542804126,2.0,-0.464290795076193,S0015213,69,False,0
10440,25.0,1.0,1.0,546.164,10.0,4.0,3.0,evening,0.0,Mobile,Credit,Email,1.61,,3.0,-0.878867019365175,S0015214,12,False,0
10441,54.0,1.0,2.0,109.239,26.0,0.0,2.0,afternoon,0.0,Mobile,Cash,Email,4.9,0.0686797440897029,4.0,-0.21271427729372,S0015215,6,False,1
10442,27.0,1.0,8.0,621.551,16.0,0.0,3.0,morning,1.0,Desktop,Bank,Search_engine,0.0,2.90500280108372,5.0,0.0269048313856544,S0015216,25,True,1
10443,54.0,0.0,0.0,200.984,49.0,0.0,13.0,evening,0.0,Desktop,Credit,Search_engine,1.89,0.157568202841399,0.0,-0.985550319551787,S0015218,32,True,0
10444,18.0,0.0,1.0,,28.0,4.0,7.0,afternoon,0.0,Desktop,PayPal,Ads,9.43,1.84247777247003,6.0,-0.866056561120132,S0015224,17,False,0
10445,28.0,0.0,7.0,151.502,22.0,3.0,3.0,morning,0.0,Mobile,Bank,Email,3.39,5.32504756348315,0.0,0.845766527857052,S0015225,48,True,1
10446,20.0,0.0,4.0,355.525,47.0,2.0,0.0,evening,0.0,Desktop,PayPal,Social_media,9.41,1.34691833199459,1.0,0.784464983867337,S0015226,36,True,1
10447,65.0,1.0,0.0,390.272,12.0,2.0,6.0,evening,1.0,Mobile,Bank,Ads,8.9,1.82881983321492,2.0,0.304459365292121,S0015227,53,False,0
10448,37.0,0.0,3.0,143.022,42.0,3.0,1.0,morning,1.0,Mobile,Bank,Direct,4.72,1.23617716434198,3.0,0.99579987086846,S0015228,65,False,0
10449,36.0,1.0,2.0,278.516,11.0,4.0,3.0,morning,0.0,Desktop,PayPal,Email,4.01,2.74756049239487,5.0,0.232699203372791,S0015230,60,False,0
10450,21.0,0.0,1.0,994.002,31.0,0.0,1.0,evening,1.0,Desktop,Cash,Ads,16.85,0.222273122467982,6.0,-0.970267705158559,S0015231,11,False,1
10451,36.0,0.0,2.0,328.645,45.0,,0.0,afternoon,1.0,Mobile,Bank,Direct,0.34,1.70336319332429,2.0,-0.557607111362522,S0015234,49,True,1
10452,,1.0,4.0,741.928,29.0,1.0,2.0,evening,1.0,Desktop,Bank,Email,3.94,3.20337459490015,4.0,-0.36861412854013,S0015236,37,True,1
10454,39.0,0.0,4.0,905.094,22.0,,3.0,afternoon,0.0,Desktop,Bank,Search_engine,4.15,1.05489998632065,0.0,0.0175166466589903,S0015239,49,True,0
10455,55.0,1.0,0.0,116.987,20.0,2.0,6.0,morning,1.0,Mobile,Credit,Ads,2.72,2.38362043313436,1.0,0.214414618760061,S0015240,62,False,0
10456,53.0,0.0,,425.206,24.0,1.0,3.0,morning,0.0,Mobile,Bank,Social_media,2.56,3.44907757961004,4.0,-0.998163736585711,S0015243,26,True,1
10457,29.0,1.0,3.0,136.661,18.0,3.0,0.0,afternoon,0.0,Mobile,PayPal,Direct,5.47,2.49545202446873,5.0,0.965950547279494,S0015244,2,False,1
10458,,1.0,0.0,523.123,40.0,0.0,5.0,morning,0.0,Desktop,PayPal,Social_media,11.54,0.226089428852452,6.0,-0.708982955141055,S0015245,35,True,0
10459,48.0,0.0,4.0,,43.0,4.0,1.0,evening,0.0,Mobile,Bank,Ads,2.12,1.51067402186297,1.0,0.0355858705535806,S0015247,54,False,0
10460,33.0,1.0,1.0,879.036,,4.0,0.0,morning,0.0,Desktop,PayPal,Search_engine,8.97,0.311726385463788,3.0,-0.990125476153024,S0015249,51,False,0
10461,27.0,0.0,5.0,366.989,28.0,4.0,4.0,afternoon,0.0,Tablet,Cash,Social_media,5.49,3.63008907312287,5.0,0.999485658266565,S0015251,25,True,0
10462,20.0,0.0,5.0,195.448,36.0,0.0,3.0,afternoon,0.0,Desktop,Cash,Direct,9.82,2.62055069145813,6.0,-0.990582025353992,S0015252,11,False,0
10463,45.0,0.0,4.0,298.278,14.0,1.0,8.0,evening,1.0,Mobile,Cash,Social_media,4.0,1.84156813544855,0.0,-0.75982034330957,S0015253,21,False,0
10464,33.0,0.0,1.0,160.027,44.0,1.0,5.0,afternoon,0.0,Desktop,PayPal,Social_media,2.92,1.44912660866465,3.0,0.509315382020644,S0015256,55,False,0
10465,22.0,1.0,2.0,442.398,6.0,2.0,3.0,evening,1.0,Mobile,PayPal,Social_media,2.17,1.70587514451707,5.0,-0.52700666905902,S0015258,10,False,0
10466,20.0,1.0,3.0,782.606,16.0,3.0,2.0,afternoon,1.0,Mobile,Credit,Ads,7.4,3.2722441006534,6.0,-0.483094922370999,S0015259,39,True,0
10467,,0.0,5.0,571.041,90.0,4.0,0.0,afternoon,0.0,Mobile,PayPal,Email,0.0,,0.0,0.303699788482148,S0015260,14,False,0
10468,,0.0,6.0,673.589,23.0,3.0,2.0,evening,1.0,Tablet,Bank,Social_media,4.88,0.959158109119348,1.0,-0.273952852823864,S0015261,2,False,0
10469,28.0,0.0,5.0,764.765,33.0,1.0,3.0,evening,0.0,Mobile,Bank,Social_media,6.51,4.37472272914807,2.0,-0.997155479599792,S0015262,13,False,0
10470,,1.0,1.0,384.456,17.0,0.0,2.0,evening,1.0,Mobile,Cash,Direct,14.61,,3.0,0.591148391667186,S0015263,33,True,0
10471,19.0,0.0,3.0,639.617,4.0,4.0,5.0,morning,0.0,Desktop,Credit,Search_engine,7.4,1.32754582321415,4.0,-0.828687471337648,S0015264,58,False,0
10472,31.0,1.0,2.0,642.137,45.0,1.0,8.0,afternoon,0.0,Desktop,Credit,Direct,0.9,2.40720089401067,5.0,-0.898683489905344,S0015265,38,True,0
10473,29.0,0.0,3.0,81.181,7.0,1.0,1.0,morning,,Tablet,Bank,Ads,14.21,2.38884668836856,6.0,-0.97960033014562,S0015266,18,False,1
10474,36.0,1.0,3.0,8985.47185349063,12.0,4.0,5.0,evening,1.0,Desktop,Bank,Ads,4.05,1.21879933080029,1.0,0.590057695384745,S0015268,54,False,0
10475,28.0,1.0,2.0,264.788,20.0,4.0,5.0,evening,1.0,Mobile,Bank,Ads,1.7,3.15051944409334,3.0,0.840127810655623,S0015270,9,False,0
10476,25.0,0.0,1.0,685.376,7.0,3.0,0.0,evening,1.0,Mobile,PayPal,Social_media,8.2,0.501679074548664,4.0,0.368442034019257,S0015271,43,True,0
10477,28.0,1.0,4.0,635.122,18.0,0.0,0.0,morning,0.0,Mobile,Bank,Social_media,5.18,3.13964247935803,1.0,-0.664658285494435,S0015275,41,True,1
10478,37.0,1.0,3.0,933.106,18.0,0.0,5.0,afternoon,1.0,Desktop,PayPal,Social_media,6.18,2.5107231433972,3.0,0.999995668089525,S0015277,7,False,0
10479,30.0,0.0,6.0,309.294,36.0,1.0,0.0,evening,0.0,Mobile,Bank,,1.89,0.226629974657663,4.0,-0.99541855256423,S0015278,67,False,1
10480,31.0,0.0,4.0,792.665,13.0,0.0,0.0,evening,0.0,Desktop,Bank,Email,2.92,0.849329796833117,0.0,0.0546200991354714,S0015281,24,False,1
10481,24.0,0.0,5.0,621.552,26.0,3.0,10.0,evening,1.0,Desktop,PayPal,Social_media,3.49,2.33509217886638,1.0,0.0268492958997469,S0015282,68,False,0
10482,29.0,1.0,1.0,285.561,39.0,3.0,3.0,afternoon,,Desktop,Bank,Email,5.41,0.106942150614349,4.0,-0.155898225391912,S0015285,27,True,1
10483,49.0,0.0,3.0,529.31,32.0,2.0,3.0,afternoon,0.0,Mobile,PayPal,Ads,10.57,1.91156641012913,5.0,-0.905169032767711,S0015286,16,False,0
10484,,0.0,1.0,14.15,29.0,0.0,6.0,evening,0.0,Desktop,Bank,Ads,6.76,0.0452178857704904,6.0,0.707610731597586,S0015287,65,False,0
10486,31.0,0.0,3.0,364.0,44.0,4.0,0.0,afternoon,1.0,Tablet,PayPal,Email,11.38,2.06780393256057,1.0,0.980436370536719,S0015289,52,False,1
10487,65.0,0.0,1.0,428.822,0.0,3.0,8.0,evening,0.0,Desktop,Cash,Search_engine,1.56,3.13524396536488,2.0,-0.966003388534637,S0015290,49,True,0
